image;Majority Human;GPT-4o;GPT-4o Explanation
/content/images/upload_s3/abaerbock_26-09-2021_00:00_image0.jpeg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people in a casual setting, likely engaging with voters or supporters. This fits the criteria for 'Individual Voter Contact' as it depicts off-stage interaction.
/content/images/upload_s3/afd.bund_17-09-2021_00:00_video7.jpeg;Individual Voter Contact;Individual Voter Contact;The image shows people interacting in a casual setting, likely at an event or gathering, but not in a formal stage or speaking area. It does not appear to be a behind-the-scenes view or involve direct media work.
/content/images/upload_s3/spdde_19-09-2021_00:00_image0.jpeg;Individual Voter Contact;Collage;The image is a combination of multiple photos and text, including logos and names, which fits the definition of a collage.
/content/images/upload_s3/afd.bund_17-09-2021_00:00_image5.jpeg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with a person off-stage, likely taking a selfie, which fits the criteria for individual voter contact.
/content/images/upload_s3/cdu_13-09-2021_00:00_video13.jpeg;Individual Voter Contact;Behind The Scenes;The image shows people in a casual setting, possibly discussing or reacting to an event, with a screen in the background. It appears to be a behind-the-scenes moment rather than a formal media work or campaign event.
/content/images/upload_s3/christianlindner_25-09-2021_00:00_image4.jpeg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people in a casual setting, likely taking a selfie with a supporter. This fits the criteria for 'Individual Voter Contact' as it involves direct interaction with voters off-stage.
/content/posts/dielinke/2021-09-22_11-59-39_UTC.jpg;Collage;Collage;The image contains a combination of text and graphics, including a political message and party logo, which fits the criteria for a collage.
/content/posts/afd.bund/2021-09-12_12-54-07_UTC.jpg;Collage;Media Work;The image contains a combination of text, logos, and a picture of a person speaking, which suggests it is a still from a media-related event.
/content/posts/atesgurpinar/2021-09-21_14-45-46_UTC_3.jpg;Collage;Collage;The image contains a combination of text, images, and logos, which is characteristic of campaign materials or promotional content.
/content/posts/fdp/2021-09-14_13-30-06_UTC.jpg;Collage;Collage;The image contains a combination of text and a photograph, which fits the criteria for a collage.
/content/posts/christlichsozialeunion/2021-09-22_11-55-11_UTC.jpg;Collage;Collage;The image contains a combination of text and graphics, reminding people to send their postal voting documents. It includes logos and is not a photograph of a real-world event.
/content/posts/christlichsozialeunion/2021-09-13_08-42-14_UTC_1.jpg;Collage;Collage;The image primarily contains text and logos related to the CSU party, promoting voting for them in the election. It does not depict a real-world event or interaction.
/content/posts/christlichsozialeunion/2021-09-26_09-00-19_UTC.jpg;Collage;Collage;The image contains a combination of text, a logo, and a picture of a politician, which is typical of campaign promotional materials.
/content/posts/fdp/2021-09-23_11-01-31_UTC.jpg;Collage;Collage;The image contains a combination of text, graphics, and statistical information, which is typical of a collage.
/content/posts/cdu/2021-09-20_14-01-19_UTC_4.jpg;Collage;Collage;The image primarily contains text and a logo, without photographs documenting real-world events.
/content/posts/cdu/2021-09-25_06-56-23_UTC.jpg;Collage;Collage;The image primarily contains text and graphics promoting a political message, which fits the criteria for a collage.
/content/posts/cdu/2021-09-18_07-14-58_UTC.jpg;Collage;Collage;The image features a person with text overlay, which suggests a promotional or campaign message. However, it does not appear to be a collage of multiple images or elements.
/content/posts/afd.bund/2021-09-19_07-00-42_UTC.jpg;Collage;Collage;The image contains a combination of text, logos, and a photograph, which is typical of a collage. It is not a screenshot of an online newspaper or a still from a TV interview.
/content/posts/spdde/2021-09-19_18-45-34_UTC.jpg;Collage;Collage;The image contains a combination of text, images, and logos, which fits the criteria for a collage.
/content/posts/christlichsozialeunion/2021-09-21_12-15-31_UTC.jpg;Collage;Collage;The image primarily contains text and a logo, which is typical of a graphic or poster rather than a photograph documenting a real-world event.
/content/posts/cdu/2021-09-19_06-23-34_UTC.jpg;Collage;Collage;The image contains a combination of text, a logo, and a photograph, which fits the criteria for a collage.
/content/posts/die_gruenen/2021-09-26_05-55-55_UTC.jpg;Collage;Collage;The image contains a combination of text, images, and logos, which fits the criteria for a collage.
/content/posts/markus.soeder/2021-09-15_06-30-30_UTC.jpg;Collage;Collage;The image contains a combination of text and a photograph, which is typical of a collage used for promotional or informational purposes.
/content/posts/die_gruenen/2021-09-18_07-52-36_UTC_1.jpg;Collage;Collage;The image contains a combination of text and a logo, which is indicative of a promotional or informational graphic rather than a real-world event photograph.
/content/posts/christlichsozialeunion/2021-09-20_10-45-27_UTC.jpg;Collage;Collage;The image contains a combination of text and a photograph, along with a logo, which fits the criteria for a collage.
/content/posts/christlichsozialeunion/2021-09-16_08-41-54_UTC_1.jpg;Collage;Collage;The image primarily contains a combination of text, graphics, and logos, which is indicative of a campaign poster or promotional material.
/content/posts/atesgurpinar/2021-09-21_14-45-46_UTC_7.jpg;Collage;Campaign Material;The image primarily contains text and a logo, which is typical of campaign materials like posters or advertisements.
/content/posts/fdp/2021-09-24_06-01-43_UTC.jpg;Collage;Collage;The image contains a combination of text and a photograph, which is typical of a collage. It is not a screenshot of an online newspaper or a still from a TV interview.
/content/posts/christlichsozialeunion/2021-09-13_08-42-14_UTC_2.jpg;Collage;Collage;The image primarily contains text and logos related to the election campaign, without depicting a real-world event.
/content/posts/fw_bayern/2021-09-14_09-15-08_UTC.jpg;Collage;Collage;The image contains a combination of text, images, and logos, which fits the criteria for a collage.
/content/posts/cdu/2021-09-19_19-30-35_UTC.jpg;Collage;Collage;The image contains a combination of text, a logo, and a photograph, which is typical of a campaign collage.
/content/posts/die_gruenen/2021-09-18_07-52-36_UTC_2.jpg;Collage;Collage;The image primarily contains text and a logo, which fits the criteria for a collage.
/content/posts/fw_bayern/2021-09-24_13-15-08_UTC.jpg;Collage;Collage;The image contains a combination of text, logos, and a picture, which is typical of campaign materials designed to convey a political message.
/content/posts/afd.bund/2021-09-21_18-06-05_UTC.jpg;Collage;Media Work;The image contains a combination of text, logos, and a picture of a person being interviewed, which suggests it is a media-related image.
/content/images/upload_s3/afd.bund_14-09-2021_00:00_video0.jpeg;Collage;Collage;The image contains a combination of text, logos, and a picture of a politician, which fits the criteria for a collage.
/content/images/upload_s3/die_gruenen_25-09-2021_00:00_image7.jpeg;Collage;Collage;The image contains a combination of text and logos, providing information about plans for students, which fits the criteria for a collage.
/content/images/upload_s3/engin_eroglu__25-09-2021_00:00_video0.jpeg;Collage;Collage;The image primarily contains a combination of text and graphics, which is characteristic of a collage.
/content/images/upload_s3/cdu_24-09-2021_00:00_video2.jpeg;Collage;Collage;The image primarily contains text and graphics, without photographs documenting real-world events.
